Time Cost: 31473.23913693428s
Community 1668: ['26577', '26578', '26579', '26580']
Community 1669: ['26582', '26583', '26584']
Community 1670: ['26586', '26587', '26588', '26589', '26590']
Community 1671: ['26592', '26593', '26594', '26595', '26596']
Community 1672: ['26598', '26599', '26600', '26601', '26602']
Community 1673: ['26604', '26605', '26606']
Community 1674: ['26608', '26609', '26610']
Community 1675: ['26612', '26613', '26614', '26615', '26616']
Community 1676: ['26618', '26619', '26620']
Community 1677: ['26622', '26623', '26624', '26625']
Community 1678: ['26627', '26628', '26629', '26630']
Community 1679: ['26632', '26633', '26634', '26635', '26636']
Community 1680: ['26638', '26639', '26640', '26641']
Community 1681: ['26643', '26644', '26645', '26646', '26647']
Community 1682: ['26649', '26650', '26651', '26652']
Community 1683: ['26654', '26655', '26656', '26657']
Community 1684: ['26659', '26660', '26661', '26662', '26663']
Community 1685: ['26665', '26666', '26667', '26668', '26669']
Community 1686: ['26671', '26672', '26673', '26674', '26675']
Community 1687: ['26677', '26678', '26679']
Community 1688: ['26681', '26682', '26683']
Community 1689: ['26685', '26686', '26687', '26688']
Community 1690: ['26690', '26691', '26692']
Community 1691: ['26694', '26695', '26696', '26697', '26698']
Community 1692: ['26700', '26701', '26702', '26703']
Community 1693: ['26705', '26706', '26707', '26708']
Community 1694: ['26710', '26711', '26712']
Community 1695: ['26714', '26715', '26716', '26717']
Community 1696: ['26719', '26720', '26721', '26722']
Community 1697: ['26724', '26725', '26726', '26727']
Community 1698: ['26729', '26730', '26731', '26732']
Community 1699: ['26734', '26735', '26736', '26737']
Community 1700: ['26739', '26740', '26741', '26742', '26743']
Community 1701: ['26745', '26746', '26747', '26748']
Community 1702: ['26750', '26751', '26752']
Community 1703: ['26754', '26755', '26756', '26757', '26758']
Community 1704: ['26760', '26761', '26762', '26763']
Community 1705: ['26765', '26766', '26767', '26768']
Community 1706: ['26770', '26771', '26772']
Community 1707: ['26774', '26775', '26776', '26777', '26778']
Community 1708: ['26780', '26781', '26782', '26783']
Community 1709: ['26785', '26786', '26787', '26788']
Community 1710: ['26790', '26791', '26792', '26793']
Community 1711: ['26795', '26796', '26797', '26798', '26799']
Community 1712: ['26801', '26802', '26803', '26804']
Community 1713: ['26806', '26807', '26808', '26809', '26810']
Community 1714: ['26812', '26813', '26814', '26815', '26816']
Community 1715: ['26818', '26819', '26820']
Community 1716: ['26822', '26823', '26824', '26825']
Community 1717: ['26827', '26828', '26829', '26830']
Community 1718: ['26832', '26833', '26834', '26835']
Community 1719: ['26837', '26838', '26839', '26840']
Community 1720: ['26842', '26843', '26844', '26845', '26846']
Community 1721: ['26848', '26849', '26850', '26851', '26852']
Community 1722: ['26854', '26855', '26856']
Community 1723: ['26858', '26859', '26860']
Community 1724: ['26862', '26863', '26864']
Community 1725: ['26866', '26867', '26868', '26869']
Community 1726: ['26871', '26872', '26873', '26874']
Community 1727: ['26876', '26877', '26878', '26879']
Community 1728: ['26881', '26882', '26883', '26884']
Community 1729: ['26886', '26887', '26888']
Community 1730: ['26890', '26891', '26892']
Community 1731: ['26894', '26895', '26896', '26897', '26898']
Community 1732: ['26900', '26901', '26902', '26903']
Community 1733: ['26905', '26906', '26907', '26908', '26909']
Community 1734: ['26911', '26912', '26913']
Community 1735: ['26915', '26916', '26917']
Community 1736: ['26919', '26920', '26921']
Community 1737: ['26923', '26924', '26925']
Community 1738: ['26927', '26928', '26929', '26930']
Community 1739: ['26932', '26933', '26934', '26935']
Community 1740: ['26937', '26938', '26939', '26940']
Community 1741: ['26942', '26943', '26944', '26945', '26946']
Community 1742: ['26948', '26949', '26950', '26951']
Community 1743: ['26953', '26954', '26955', '26956']
Community 1744: ['26958', '26959', '26960', '26961']
Community 1745: ['26963', '26964', '26965', '26966']
Community 1746: ['26968', '26969', '26970', '26971', '26972']
Community 1747: ['26974', '26975', '26976', '26977']
Community 1748: ['26979', '26980', '26981', '26982']
Community 1749: ['26984', '26985', '26986', '26987', '26988']
Community 1750: ['26990', '26991', '26992', '26993']
Community 1751: ['27000', '27001', '27002', '27003', '27004']
Community 1752: ['27006', '27007', '27008', '27009', '27010']
Community 1753: ['27016', '27017', '27018', '27019']
Community 1754: ['27021', '27022', '27023', '27024', '27025']
Community 1755: ['27032', '27033', '27034', '27035']
Community 1756: ['27038', '27039', '27040']
Community 1757: ['27043', '27044', '27045']
Community 1758: ['27051', '27052', '27053', '27054']
Community 1759: ['27056', '27057', '27080', '27081', '27082', '27083']
Community 1760: ['27058', '27059', '27060', '27061', '27062', '27063', '27064', '27066', '27068', '27069', '27070', '27071', '27074']
Community 1761: ['27065', '27072', '27075']
Community 1762: ['27073', '27104', '27105', '27106', '27107']
Community 1763: ['27079', '27111', '27112', '27113', '27114']
Community 1764: ['27085', '27086', '27115', '27116', '27117', '27118']
Community 1765: ['27087', '27088', '27089', '27090', '27091', '27092', '27093', '27095', '27097', '27098', '27099', '27100', '27102']
Community 1766: ['27094', '27101', '27124']
Community 1767: ['27103']
Community 1768: ['27110']
Community 1769: ['27120', '27121', '27155', '27156', '27157']
Community 1770: ['27122']
Community 1771: ['27123', '27152', '27154']
Community 1772: ['27125', '27145', '27146']
Community 1773: ['27126', '27127', '27128', '27129', '27130', '27131', '27132', '27134', '27136', '27137', '27138', '27139', '27141']
Community 1774: ['27133', '27140', '27142']
Community 1775: ['27143', '27144', '27163']
Community 1776: ['27149', '27150']
Community 1777: ['27151', '27153', '27161']
Community 1778: ['27159', '27160', '27194', '27195', '27196']
Community 1779: ['27162', '27191', '27193']
Community 1780: ['27164', '27184', '27185']
Community 1781: ['27165', '27166', '27167', '27168', '27169', '27170', '27171', '27173', '27175', '27176', '27177', '27178', '27180']
Community 1782: ['27172', '27179', '27181']
Community 1783: ['27182', '27183', '27202']
Community 1784: ['27190', '27192', '27200']
Community 1785: ['27198', '27199', '27233', '27234', '27235']
Community 1786: ['27201', '27230', '27232']
Community 1787: ['27203', '27223', '27224']
Community 1788: ['27204', '27205', '27206', '27207', '27208', '27209', '27210', '27212', '27214', '27215', '27216', '27217', '27219']
Community 1789: ['27211', '27218', '27220']
Community 1790: ['27221', '27222', '27241']
Community 1791: ['27227', '27228']
Community 1792: ['27229', '27231', '27239']
Community 1793: ['27240', '27269', '27271']
Community 1794: ['27242', '27262', '27263']
Community 1795: ['27243', '27244', '27245', '27246', '27247', '27248', '27249', '27251', '27253', '27254', '27255', '27256', '27258']
Community 1796: ['27250', '27257', '27259']
Community 1797: ['27260', '27261', '27280']
Community 1798: ['27266', '27267']
Community 1799: ['27268', '27270', '27278']
Community 1800: ['27276', '27277', '27279', '27308', '27311', '27312', '27313']
Community 1801: ['27281', '27301', '27302']
Community 1802: ['27282', '27283', '27284', '27285', '27286', '27287', '27288', '27290', '27292', '27293', '27294', '27295', '27297']
Community 1803: ['27289', '27296', '27298']
Community 1804: ['27299', '27300', '27319']
Community 1805: ['27305', '27306']
Community 1806: ['27307', '27309', '27310']
Community 1807: ['27315', '27316', '27350', '27351', '27352']
Community 1808: ['27317', '27346', '27348']
Community 1809: ['27318', '27347', '27349']
Community 1810: ['27320', '27340', '27341']
Community 1811: ['27321', '27322', '27323', '27324', '27325', '27326', '27327', '27329', '27331', '27332', '27333', '27334', '27336']
Community 1812: ['27328', '27335', '27337']
Community 1813: ['27338', '27339', '27357']
Community 1814: ['27344', '27345']
Community 1815: ['27354', '27356', '27385', '27387', '27388', '27389', '27390']
Community 1816: ['27355', '27384', '27386']
Community 1817: ['27358', '27378', '27379']
Community 1818: ['27359', '27360', '27361', '27362', '27363', '27364', '27365', '27367', '27369', '27370', '27371', '27372', '27374']
Community 1819: ['27366', '27373', '27375']
Community 1820: ['27376', '27377', '27394']
Community 1821: ['27382', '27383']
Community 1822: ['27392', '27423', '27425']
Community 1823: ['27393', '27465', '27467']
Community 1824: ['27395', '27414', '27418']
Community 1825: ['27396', '27397', '27398', '27399', '27400', '27401', '27402', '27411', '27453']
Community 1826: ['27403', '27410', '27454']
Community 1827: ['27404', '27406', '27407', '27408', '27409']
Community 1828: ['27412']
Community 1829: ['27413', '27416', '27417', '27419']
Community 1830: ['27415']
Community 1831: ['27421']
Community 1832: ['27422', '27424']
Community 1833: ['27426', '27427', '27428', '27429', '27430', '27431']
Community 1834: ['27433', '27434', '27471', '27472', '27473', '27474']
Community 1835: ['27435', '27436', '27437', '27438', '27439', '27440', '27441', '27443', '27445', '27446', '27447', '27448', '27450']
Community 1836: ['27442', '27449', '27480']
Community 1837: ['27451']
Community 1838: ['27452', '27455', '27457']
Community 1839: ['27456', '27458']
Community 1840: ['27459', '27462']
Community 1841: ['27463', '27469']
Community 1842: ['27464', '27466', '27468', '27470']
Community 1843: ['27476', '27477', '27479', '27510', '27513', '27514', '27515']
Community 1844: ['27478']
Community 1845: ['27481', '27500', '27504']
Community 1846: ['27482', '27483', '27484', '27485', '27486', '27487', '27488', '27497', '27539']
Community 1847: ['27489', '27496', '27540']
Community 1848: ['27490', '27492', '27493', '27494', '27495']
Community 1849: ['27498']
Community 1850: ['27499', '27502', '27503', '27505']
Community 1851: ['27501']
Community 1852: ['27507', '27508']
Community 1853: ['27509', '27511', '27519']
Community 1854: ['27512']
Community 1855: ['27517', '27518', '27520', '27551', '27554', '27555', '27556']
Community 1856: ['27521', '27522', '27523', '27524', '27525', '27526', '27527', '27529', '27531', '27532', '27533', '27534', '27536']
Community 1857: ['27528', '27535', '27562']
Community 1858: ['27537']
Community 1859: ['27538', '27541', '27543']
Community 1860: ['27542', '27544', '27545']
Community 1861: ['27550', '27552', '27560']
Community 1862: ['27553']
Community 1863: ['27558', '27559', '27592', '27595', '27596', '27597']
Community 1864: ['27561', '27632', '27634']
Community 1865: ['27563', '27583', '27586']
Community 1866: ['27564', '27565', '27566', '27567', '27568', '27569', '27570', '27579', '27620']
Community 1867: ['27571', '27578', '27619']
Community 1868: ['27572', '27574', '27575', '27576', '27577']
Community 1869: ['27580', '27584']
Community 1870: ['27581', '27585', '27587']
Community 1871: ['27582']
Community 1872: ['27589', '27590']
Community 1873: ['27591', '27593', '27594']
Community 1874: ['27599', '27600', '27637', '27638', '27639', '27640']
Community 1875: ['27601', '27602', '27603', '27604', '27605', '27606', '27607', '27609', '27611', '27612', '27613', '27614', '27616']
Community 1876: ['27608', '27615', '27646']
Community 1877: ['27617']
Community 1878: ['27618', '27622', '27623']
Community 1879: ['27621', '27624']
Community 1880: ['27625', '27628']
Community 1881: ['27629', '27635']
Community 1882: ['27630', '27631', '27633', '27636']
Community 1883: ['27642', '27643', '27645', '27676', '27679', '27680', '27681']
Community 1884: ['27644']
Community 1885: ['27647', '27666', '27670']
Community 1886: ['27648', '27649', '27650', '27651', '27652', '27653', '27654', '27663', '27705']
Community 1887: ['27655', '27662', '27706']
Community 1888: ['27656', '27658', '27659', '27660', '27661']
Community 1889: ['27664']
Community 1890: ['27665', '27668', '27669', '27671']
Community 1891: ['27667']
Community 1892: ['27673', '27674']
Community 1893: ['27675', '27677', '27685']
Community 1894: ['27678']
Community 1895: ['27683', '27684', '27686', '27717', '27720', '27721', '27722']
Community 1896: ['27687', '27688', '27689', '27690', '27691', '27692', '27693', '27695', '27697', '27698', '27699', '27700', '27702']
Community 1897: ['27694', '27701', '27727']
Community 1898: ['27703']
Community 1899: ['27704', '27707', '27709']
Community 1900: ['27708', '27710', '27711']
Community 1901: ['27714', '27715']
Community 1902: ['27716', '27718', '27725']
Community 1903: ['27719']
Community 1904: ['27724', '27758', '27759', '27760', '27761', '27762']
Community 1905: ['27726', '27797', '27799']
Community 1906: ['27728', '27748', '27751']
Community 1907: ['27729', '27730', '27731', '27732', '27733', '27734', '27735', '27744', '27785']
Community 1908: ['27736', '27743', '27784']
Community 1909: ['27737', '27739', '27740', '27741', '27742']
Community 1910: ['27745', '27749']
Community 1911: ['27746', '27750', '27752']
Community 1912: ['27747']
Community 1913: ['27754']
Community 1914: ['27755', '27756', '27757']
Community 1915: ['27764', '27765', '27802', '27803', '27804', '27805']
Community 1916: ['27766', '27767', '27768', '27769', '27770', '27771', '27772', '27774', '27776', '27777', '27778', '27779', '27781']
Community 1917: ['27773', '27780', '27811']
Community 1918: ['27782']
Community 1919: ['27783', '27787', '27788']
Community 1920: ['27786', '27789']
Community 1921: ['27790', '27793']
Community 1922: ['27794', '27800']
Community 1923: ['27795', '27796', '27798', '27801']
Community 1924: ['27807', '27808', '27810', '27841', '27844', '27845', '27846']
Community 1925: ['27809']
Community 1926: ['27812', '27831', '27835']
Community 1927: ['27813', '27814', '27815', '27816', '27817', '27818', '27819', '27828', '27869']
Community 1928: ['27820', '27827', '27870']
Community 1929: ['27821', '27823', '27824', '27825', '27826']
Community 1930: ['27829']
Community 1931: ['27830', '27833', '27834', '27836']
Community 1932: ['27832']
Community 1933: ['27838', '27839']
Community 1934: ['27840', '27842', '27849']
Community 1935: ['27843']
Community 1936: ['27848', '27883', '27884', '27885', '27886']
Community 1937: ['27850', '27879', '27881']
Community 1938: ['27851', '27852', '27853', '27854', '27855', '27856', '27857', '27859', '27861', '27862', '27863', '27864', '27866']
Community 1939: ['27858', '27865', '27891']
Community 1940: ['27867']
Community 1941: ['27868', '27871', '27873']
Community 1942: ['27872', '27874']
Community 1943: ['27875', '27878']
Community 1944: ['27880', '27882', '27889']
Community 1945: ['27888', '27890', '27919', '27920', '27922', '27923', '27924', '27925', '27926', '27927']
Community 1946: ['27892', '27912', '27915']
Community 1947: ['27893', '27894', '27895', '27896', '27897', '27898', '27899', '27908', '27949']
Community 1948: ['27900', '27907', '27948']
Community 1949: ['27901', '27903', '27904', '27905', '27906']
Community 1950: ['27909', '27913']
Community 1951: ['27910', '27914', '27916']
Community 1952: ['27911']
Community 1953: ['27918']
Community 1954: ['27921', '27960']
Community 1955: ['27929', '27964', '27965', '27966', '27967']
Community 1956: ['27930', '27931', '27932', '27933', '27934', '27935', '27936', '27938', '27940', '27941', '27942', '27943', '27945']
Community 1957: ['27937', '27944', '27972']
Community 1958: ['27946']
Community 1959: ['27947', '27951', '27952']
Community 1960: ['27950', '27953']
Community 1961: ['27954', '27957']
Community 1962: ['27958', '27961', '27962']
Community 1963: ['27959', '27963', '27970']
Community 1964: ['27969', '28004', '28005', '28006', '28007']
Community 1965: ['27971', '28000', '28002']
Community 1966: ['27973', '27992', '27996']
Community 1967: ['27974', '27975', '27976', '27977', '27978', '27979', '27980', '27989', '28031']
Community 1968: ['27981', '27988', '28032']
Community 1969: ['27982', '27984', '27985', '27986', '27987']
Community 1970: ['27990']
Community 1971: ['27991', '27994', '27995', '27997']
Community 1972: ['27993']
Community 1973: ['27999']
Community 1974: ['28001', '28003', '28011']
Community 1975: ['28009', '28010', '28012', '28043', '28046', '28047', '28048']
Community 1976: ['28013', '28014', '28015', '28016', '28017', '28018', '28019', '28021', '28023', '28024', '28025', '28026', '28028']
Community 1977: ['28020', '28027', '28054']
Community 1978: ['28029']
Community 1979: ['28030', '28033', '28035']
Community 1980: ['28034', '28036', '28037']
Community 1981: ['28040', '28041']
Community 1982: ['28042', '28044', '28052']
Community 1983: ['28045']
Community 1984: ['28050', '28051', '28053', '28082', '28085', '28086', '28087']
Community 1985: ['28055', '28075', '28076']
Community 1986: ['28056', '28057', '28058', '28059', '28060', '28061', '28062', '28064', '28066', '28067', '28068', '28069', '28071']
Community 1987: ['28063', '28070', '28072']
Community 1988: ['28073', '28074', '28092']
Community 1989: ['28079', '28080']
Community 1990: ['28081', '28083', '28090']
Community 1991: ['28084']
Community 1992: ['28089', '28122', '28123', '28124', '28125']
Community 1993: ['28091', '28118', '28120']
Community 1994: ['28093', '28113', '28114']
Community 1995: ['28094', '28095', '28096', '28097', '28098', '28099', '28100', '28102', '28104', '28105', '28106', '28107', '28109']
Community 1996: ['28101', '28108', '28110']
Community 1997: ['28111', '28112', '28131']
Community 1998: ['28117']
Community 1999: ['28119', '28121', '28129']
Community 2000: ['28127', '28128', '28130', '28159', '28162', '28163', '28164']
Community 2001: ['28132', '28152', '28153']
Community 2002: ['28133', '28134', '28135', '28136', '28137', '28138', '28139', '28141', '28143', '28144', '28145', '28146', '28148']
Community 2003: ['28140', '28147', '28149']
Community 2004: ['28150', '28151', '28169']
Community 2005: ['28156', '28157']
Community 2006: ['28158', '28160', '28167']
Community 2007: ['28161']
Community 2008: ['28168', '28195', '28197']
Community 2009: ['28170', '28190', '28191']
Community 2010: ['28171', '28172', '28173', '28174', '28175', '28176', '28177', '28179', '28181', '28182', '28183', '28184', '28186']
Community 2011: ['28178', '28185', '28187']
Community 2012: ['28188', '28189', '28208']
Community 2013: ['28194']
Community 2014: ['28196', '28198', '28206']
Community 2015: ['28204', '28205', '28207', '28236', '28239', '28240', '28241']
Community 2016: ['28209', '28229', '28230']
Community 2017: ['28210', '28211', '28212', '28213', '28214', '28215', '28216', '28218', '28220', '28221', '28222', '28223', '28225']
Community 2018: ['28217', '28224', '28226']
Community 2019: ['28227', '28228', '28247']
Community 2020: ['28235', '28237', '28245']
Community 2021: ['28238']
Community 2022: ['28243', '28244', '28246', '28275', '28277', '28278', '28279', '28280']
Community 2023: ['28248', '28268', '28269']
Community 2024: ['28249', '28250', '28251', '28252', '28253', '28254', '28255', '28257', '28259', '28260', '28261', '28262', '28264']
Community 2025: ['28256', '28263', '28265']
Community 2026: ['28266', '28267', '28286']
Community 2027: ['28272', '28273']
Community 2028: ['28274', '28276', '28284']
Community 2029: ['28285', '28315', '28316', '28317', '28318', '28319', '28320', '28321']
Community 2030: ['28287', '28307', '28310']
Community 2031: ['28288', '28290', '28291', '28292', '28293', '28298', '28299', '28300']
Community 2032: ['28294', '28295', '28296', '28297', '28301', '28302', '28303', '28304', '28309']
Community 2033: ['28305', '28308', '28311']
Community 2034: ['28306']
Community 2035: ['28312', '28313', '28314']
Community 2036: ['28324', '30821', '30822', '30825', '30828', '30829', '30830', '31255', '31256']
Community 2037: ['28328', '28329', '28330', '28331', '28332', '28333', '28335', '28337', '28338', '28339', '28344']
Community 2038: ['28340', '28341', '28342']
Community 2039: ['28345', '28346', '28348', '28349', '28350', '28351', '28352', '28353', '28354', '28355', '28357']
Community 2040: ['28358', '28359', '28361', '28362', '28363', '28364', '28365', '28366', '28367', '28368', '28370']
Community 2041: ['28371', '28372', '28374', '28375', '28376', '28377', '28378', '28379', '28380', '28381', '28383']
Community 2042: ['28384', '28385', '28387', '28388', '28389', '28390', '28391', '28392', '28393', '28394', '28396']
Community 2043: ['28397', '28398', '28400', '28401', '28402', '28403', '28404', '28405', '28407']
Community 2044: ['28408', '28425']
Community 2045: ['28409', '28411', '28412', '28413']
Community 2046: ['28414', '28415', '28416', '28417', '28418']
Community 2047: ['28420', '28422', '28423', '28424', '28426', '28429', '28435']
Community 2048: ['28427', '28428', '28430', '28431', '28432', '28433']
Community 2049: ['28436', '28452']
Community 2050: ['28437', '28439', '28440', '28441']
Community 2051: ['28442', '28443', '28444', '28445', '28446']
Community 2052: ['28448', '28450', '28463', '28464']
Community 2053: ['28451', '28453', '28455', '28457']
Community 2054: ['28454', '28456', '28458', '28459', '28460', '28461']
Community 2055: ['28465', '28467', '28468', '28469', '28470', '28471', '28472', '28473', '28474']
Community 2056: ['28476', '28478', '28479', '28480', '28481', '28482', '28483', '28484', '28485', '28486', '28487', '28489']
Community 2057: ['28490', '28491', '28493', '28494', '28495', '28496', '28497', '28503']
Community 2058: ['28499', '28501', '28514', '28515']
Community 2059: ['28502', '28504', '28506', '28508']
Community 2060: ['28505', '28507', '28509', '28510', '28511', '28512']
Community 2061: ['28516', '28518', '28519', '28520', '28521', '28522', '28523', '28524', '28525']
Community 2062: ['28527', '28529', '28530', '28531', '28533', '28535', '28540', '28541']
Community 2063: ['28532', '28534', '28536', '28537', '28538']
Community 2064: ['28542', '28544', '28545', '28546', '28547', '28548', '28549', '28550', '28551']
Community 2065: ['28553', '28555', '28556', '28557', '28558', '28559', '28560', '28561', '28562', '28563', '28564', '28566']
Community 2066: ['28567', '28583']
Community 2067: ['28568', '28570', '28571', '28572']
Community 2068: ['28573', '28574', '28575', '28576', '28577']
Community 2069: ['28579', '28581', '28582', '28584', '28586', '28588', '28594']
Community 2070: ['28585', '28587', '28589', '28590', '28591', '28592']
Community 2071: ['28595', '28612']
Community 2072: ['28596', '28598', '28599', '28600']
Community 2073: ['28601', '28602', '28603', '28604', '28605']
Community 2074: ['28607', '28609', '28610', '28611', '28613', '28616', '28622']
Community 2075: ['28614', '28615', '28617', '28618', '28619', '28620']
Community 2076: ['28623', '28640']
Community 2077: ['28624', '28626', '28627', '28628']
Community 2078: ['28629', '28630', '28631', '28632', '28633']
Community 2079: ['28635', '28637', '28638', '28639', '28641', '28644', '28650']
Community 2080: ['28642', '28643', '28645', '28646', '28647', '28648']
Community 2081: ['28651', '28668']
Community 2082: ['28652', '28654', '28655', '28656']
Community 2083: ['28657', '28658', '28659', '28660', '28661']
Community 2084: ['28663', '28665', '28666', '28667', '28669', '28672', '28678']
Community 2085: ['28670', '28671', '28673', '28674', '28675', '28676']
Community 2086: ['28679', '28696']
Community 2087: ['28680', '28682', '28683', '28684']
Community 2088: ['28685', '28686', '28687', '28688', '28689']
Community 2089: ['28691', '28693', '28694', '28695', '28697', '28700', '28706']
Community 2090: ['28698', '28699', '28701', '28702', '28703', '28704']
Community 2091: ['28707', '28724']
Community 2092: ['28708', '28710', '28711', '28712']
Community 2093: ['28713', '28714', '28715', '28716', '28717']
Community 2094: ['28719', '28721', '28722', '28723', '28725', '28728', '28734']
Community 2095: ['28726', '28727', '28729', '28730', '28731', '28732']
Community 2096: ['28735', '28736', '28737', '28739', '28740', '28741', '28742', '28743', '28744', '28745', '28746', '28747']
Community 2097: ['28750', '28751', '28757', '28759', '28760', '28761', '28762', '28763', '28764', '28765', '28766', '28768']
Community 2098: ['28752', '28753', '28754', '28755']
Community 2099: ['28769', '28770', '28772', '28773', '28774', '28775', '28776', '28777', '28778', '28779', '28781']
Community 2100: ['28782', '28783', '28785', '28786', '28787', '28788', '28789', '28790', '28791', '28792', '28794']
Community 2101: ['28795', '28796', '28798', '28799', '28800', '28801', '28802', '28803', '28805']
Community 2102: ['28806', '28807', '28809', '28810', '28811', '28812', '28813', '28814', '28815', '28816', '28818']
Community 2103: ['28819', '28820', '28822', '28823', '28824', '28825', '28826', '28827', '28829']
Community 2104: ['28830', '28847']
Community 2105: ['28831', '28833', '28834', '28835']
Community 2106: ['28836', '28837', '28838', '28839', '28840']
Community 2107: ['28842', '28844', '28845', '28846', '28848', '28851', '28857']
Community 2108: ['28849', '28850', '28852', '28853', '28854', '28855']
Community 2109: ['28858', '28874']
Community 2110: ['28859', '28861', '28862', '28863']
Community 2111: ['28864', '28865', '28866', '28867', '28868']
Community 2112: ['28870', '28872', '28873', '28875', '28877', '28879', '28885']
Community 2113: ['28876', '28878', '28880', '28881', '28882', '28883']
Community 2114: ['28886', '28902']
Community 2115: ['28887', '28889', '28890', '28891']
Community 2116: ['28892', '28893', '28894', '28895', '28896']
Community 2117: ['28898', '28900', '28901', '28903', '28905', '28907', '28913']
Community 2118: ['28904', '28906', '28908', '28909', '28910', '28911']
Community 2119: ['28914', '28915', '28917', '28918', '28919', '28920', '28921', '28927']
Community 2120: ['28923', '28925', '28926', '28928', '28930', '28932', '28938']
Community 2121: ['28929', '28931', '28933', '28934', '28935', '28936']
Community 2122: ['28939', '28955']
Community 2123: ['28940', '28942', '28943', '28944']
Community 2124: ['28945', '28946', '28947', '28948', '28949']
Community 2125: ['28951', '28953', '28966', '28967']
Community 2126: ['28954', '28956', '28958', '28960']
Community 2127: ['28957', '28959', '28961', '28962', '28963', '28964']
Community 2128: ['28968', '28970', '28971', '28972', '28973', '28974', '28975', '28976', '28977']
Community 2129: ['28979', '28981', '28982', '28983', '28984', '28985', '28986', '28987', '28988', '28989', '28990', '28992']
Community 2130: ['28993', '29009']
Community 2131: ['28994', '28996', '28997', '28998']
Community 2132: ['28999', '29000', '29001', '29002', '29003']
Community 2133: ['29005', '29007', '29008', '29010', '29012', '29014', '29020']
Community 2134: ['29011', '29013', '29015', '29016', '29017', '29018']
Community 2135: ['29021', '29037']
Community 2136: ['29022', '29024', '29025', '29026']
Community 2137: ['29027', '29028', '29029', '29030', '29031']
Community 2138: ['29033', '29035', '29036', '29038', '29040', '29042', '29048']
Community 2139: ['29039', '29041', '29043', '29044', '29045', '29046']
Community 2140: ['29049', '29065']
Community 2141: ['29050', '29052', '29053', '29054']
Community 2142: ['29055', '29056', '29057', '29058', '29059']
Community 2143: ['29061', '29063', '29064', '29066', '29068', '29070', '29076']
Community 2144: ['29067', '29069', '29071', '29072', '29073', '29074']
Community 2145: ['29077', '29094']
Community 2146: ['29078', '29080', '29081', '29082']
Community 2147: ['29083', '29084', '29085', '29086', '29087']
Community 2148: ['29089', '29091', '29092', '29093', '29095', '29098', '29104']
Community 2149: ['29096', '29097', '29099', '29100', '29101', '29102']
Community 2150: ['29105', '29122']
Community 2151: ['29106', '29108', '29109', '29110']
Community 2152: ['29111', '29112', '29113', '29114', '29115']
Community 2153: ['29117', '29119', '29120', '29121', '29123', '29126', '29132']
Community 2154: ['29124', '29125', '29127', '29128', '29129', '29130']
Community 2155: ['29133', '29150']
Community 2156: ['29134', '29136', '29137', '29138']
Community 2157: ['29139', '29140', '29141', '29142', '29143']
Community 2158: ['29145', '29147', '29148']
Community 2159: ['29149', '29151', '29154']
Community 2160: ['29152', '29153', '29155', '29156', '29157', '29158']
Community 2161: ['29160', '29161', '29162', '29163', '29165', '29166', '29167', '29168', '29169', '29170', '29171']
Community 2162: ['29174', '29175', '29176', '29177', '29178', '29179', '29181', '29183', '29184', '29185', '29190']
Community 2163: ['29186', '29187', '29188']
Community 2164: ['29191', '29192', '29194', '29195', '29196', '29197', '29198', '29199', '29200', '29201', '29203']
Community 2165: ['29204', '29205', '29207', '29208', '29209', '29210', '29211', '29212', '29213', '29214', '29216']
Community 2166: ['29217', '29218', '29220', '29221', '29222', '29223', '29224', '29225', '29226', '29227', '29229']
Community 2167: ['29230', '29231', '29233', '29234', '29235', '29236', '29237', '29238', '29240']
Community 2168: ['29241', '29242', '29244', '29245', '29246', '29247', '29248', '29249', '29251']
Community 2169: ['29252', '29269']
Community 2170: ['29253', '29255', '29256', '29257']
Community 2171: ['29258', '29259', '29260', '29261', '29262']
Community 2172: ['29264', '29266', '29267', '29268', '29270', '29273', '29279']
Community 2173: ['29271', '29272', '29274', '29275', '29276', '29277']
Community 2174: ['29280', '29281', '29283', '29284', '29285', '29286', '29287', '29293']
Community 2175: ['29289', '29291', '29292', '29294', '29296', '29298', '29304']
Community 2176: ['29295', '29297', '29299', '29300', '29301', '29302']
Community 2177: ['29305', '29321']
Community 2178: ['29306', '29308', '29309', '29310']
Community 2179: ['29311', '29312', '29313', '29314', '29315']
Community 2180: ['29317', '29319', '29320', '29322', '29324', '29326', '29332']
Community 2181: ['29323', '29325', '29327', '29328', '29329', '29330']
Community 2182: ['29333', '29349']
Community 2183: ['29334', '29336', '29337', '29338']
Community 2184: ['29339', '29340', '29341', '29342', '29343']
Community 2185: ['29345', '29347', '29348', '29350', '29352', '29354', '29360']
Community 2186: ['29351', '29353', '29355', '29356', '29357', '29358']
Community 2187: ['29361', '29362', '29364', '29365', '29366', '29367', '29368', '29369', '29375']
Community 2188: ['29371', '29373', '29374', '29376', '29378', '29380', '29386']
Community 2189: ['29377', '29379', '29381', '29382', '29383', '29384']
Community 2190: ['29387', '29388', '29390', '29391', '29392', '29393', '29394', '29400']
Community 2191: ['29396', '29398', '29399', '29401', '29403', '29405', '29411']
Community 2192: ['29402', '29404', '29406', '29407', '29408', '29409']
Community 2193: ['29412', '29428']
Community 2194: ['29413', '29415', '29416', '29417']
Community 2195: ['29418', '29419', '29420', '29421', '29422']
